InvoiceID,InvoiceNumber,CustomerName,Dates,EmployeeName,Title,GenreName,RegionName,Quantity,Price,Total
47,136453,Lights-Camera-Action Ltd,8/27/2012,"Sagan,Jessica",A Hard Day's Night,Comedy,Middle,19,8.81,167.46
2018,137137,Lights-Camera-Action Ltd,8/28/2012,"Silverstone,Gloria",A Hard Day's Night,Comedy,Middle,4,9.09,36.37
2141,137181,Lights-Camera-Action Ltd,8/29/2012,"Goodman,Paul",A Hard Day's Night,Comedy,North,21,8.81,185.09
261,136527,Creative Films,8/30/2012,"Lee,Frank",A Hard Day's Night,Comedy,South,21,7.41,155.71
1474,136957,Creative Films,8/31/2012,"Carrey,Julia",A Hard Day's Night,Comedy,North,13,8.11,105.48
1571,136986,Video Flicks International,9/1/2012,"Diamond,Elizabeth",A Hard Day's Night,Comedy,Middle,9,7.13,64.21
226,136517,Video Flicks International,9/2/2012,"Manning,Marilyn",A Hard Day's Night,Comedy,Middle,15,7.83,117.52
1595,136993,Cinefocus DVD,9/3/2012,"Putin,Julia",A Hard Day's Night,Comedy,North,8,7.7,61.56
159,136494,Cinefocus DVD,9/4/2012,"Simpson,Howard",A Hard Day's Night,Comedy,North,8,6.72,53.72
1100,136824,Cinefocus DVD,9/5/2012,"Hawking,Alfred",A Hard Day's Night,Comedy,North,21,8.95,188.03
1801,137062,AV Supplies,9/6/2012,"Davis,Charles",A Hard Day's Night,Comedy,Middle,3,7.55,22.66
1774,137055,AV Supplies,9/7/2012,"Putin,Julia",A Hard Day's Night,Comedy,North,1,6.72,6.72
1028,136797,Magic Lantern Classic Film Rental,9/8/2012,"Streep,Margaret",A Hard Day's Night,Comedy,South,8,8.25,66.03
1582,136989,Magic Lantern Classic Film Rental,9/9/2012,"Newhart,Anna",A Hard Day's Night,Comedy,Middle,4,8.12,32.46
1833,137076,Magic Lantern Classic Film Rental,9/10/2012,"West,Chuck",A Hard Day's Night,Comedy,Middle,22,7.69,169.28
1745,137043,Cheapo Cheap DVD's Ltd,9/11/2012,"Goodman,Paul",A Hard Day's Night,Comedy,North,20,7.14,142.7
1317,136900,Addison-Freelander Screen Agency,9/12/2012,"West,Chuck",A Hard Day's Night,Comedy,Middle,17,7,118.92
481,136603,Addison-Freelander Screen Agency,9/13/2012,"Sagan,Jessica",A Hard Day's Night,Comedy,Middle,14,8.81,123.39
352,136561,Addison-Freelander Screen Agency,9/14/2012,"Hicks,Michael",A Hard Day's Night,Comedy,North,6,6.44,38.61
1207,136861,Silver Screen Video,9/15/2012,"Bell,Stephen",Mon oncle d'Amérique,Comedy,South,12,8.95,107.44
680,136671,Silver Screen Video,9/16/2012,"Hicks,Michael",Mon oncle d'Amérique,Comedy,North,20,8.95,179.07
2125,137176,Classic Films,9/17/2012,"Streep,Margaret",Mon oncle d'Amérique,Comedy,South,25,6.72,167.88
2057,137153,Classic Films,9/18/2012,"Sagan,Jessica",Mon oncle d'Amérique,Comedy,Middle,1,7.69,7.69
938,136765,Box Office Supplies,9/19/2012,"Richards,Andy",Mon oncle d'Amérique,Comedy,South,24,7.28,174.6
708,136680,Box Office Supplies,9/20/2012,"Anderson,Jane",Mon oncle d'Amérique,Comedy,South,20,6.3,125.91
1314,136899,Box Office Supplies,9/21/2012,"Sagan,Jessica",Mon oncle d'Amérique,Comedy,Middle,12,8.39,100.73
343,136558,Box Office Supplies,9/22/2012,"Armstrong,Dan",Mon oncle d'Amérique,Comedy,North,11,9.09,100.03
852,136730,Soft Focus Video Rental,9/23/2012,"Streep,Margaret",Mon oncle d'Amérique,Comedy,South,19,6.58,124.93
891,136746,Soft Focus Video Rental,9/24/2012,"Goodman,Paul",Mon oncle d'Amérique,Comedy,North,17,8.67,147.45
1986,137125,Lights-Camera-Action Ltd,9/25/2012,"Diamond,Elizabeth",Mon oncle d'Amérique,Comedy,Middle,18,6.3,113.32
2136,137178,Lights-Camera-Action Ltd,9/26/2012,"Manning,Marilyn",Mon oncle d'Amérique,Comedy,Middle,14,9.09,127.31
1118,136828,Lights-Camera-Action Ltd,9/27/2012,"Goodman,Paul",Mon oncle d'Amérique,Comedy,North,7,8.53,59.74
1279,136885,Creative Films,9/28/2012,"Lee,Frank",Mon oncle d'Amérique,Comedy,South,5,8.95,44.77
1146,136838,Creative Films,9/29/2012,"Diamond,Elizabeth",Mon oncle d'Amérique,Comedy,Middle,21,7.97,167.46
1784,137057,Creative Films,9/30/2012,"West,Chuck",Mon oncle d'Amérique,Comedy,Middle,14,7.55,105.76
782,136703,Creative Films,10/1/2012,"Hicks,Michael",Mon oncle d'Amérique,Comedy,North,18,8.67,156.13
1007,136791,Video Flicks International,10/2/2012,"Bradshaw,John",Mon oncle d'Amérique,Comedy,South,21,6.44,135.14
1598,136994,Video Flicks International,10/3/2012,"Davis,Charles",Mon oncle d'Amérique,Comedy,Middle,10,8.39,83.94
415,136580,Video Flicks International,10/4/2012,"Putin,Julia",Mon oncle d'Amérique,Comedy,North,25,6.86,171.38
694,136675,Video Flicks International,10/5/2012,"Armstrong,Dan",Mon oncle d'Amérique,Comedy,North,14,7.14,99.89
872,136740,Cinefocus DVD,10/6/2012,"Manning,Marilyn",Mon oncle d'Amérique,Comedy,Middle,22,8.53,187.75
1162,136846,AV Supplies,10/7/2012,"Lee,Frank",Mon oncle d'Amérique,Comedy,South,4,7.56,30.22
386,136572,AV Supplies,10/8/2012,"Bell,Stephen",Mon oncle d'Amérique,Comedy,South,14,9.09,127.31
429,136585,AV Supplies,10/9/2012,"Richards,Andy",Mon oncle d'Amérique,Comedy,South,17,9.09,154.59
269,136532,AV Supplies,10/10/2012,"Ashe,Lucille",Mon oncle d'Amérique,Comedy,Middle,12,7.83,94.01
1773,137055,AV Supplies,10/11/2012,"Putin,Julia",Mon oncle d'Amérique,Comedy,North,19,8.67,164.8
1926,137104,Magic Lantern Classic Film Rental,10/12/2012,"Lee,Frank",Mon oncle d'Amérique,Comedy,South,6,7,41.97
658,136662,Magic Lantern Classic Film Rental,10/13/2012,"Anderson,Jane",Mon oncle d'Amérique,Comedy,South,10,6.58,65.75
2145,137182,Cheapo Cheap DVD's Ltd,10/14/2012,"Spears,Julie",Mon oncle d'Amérique,Comedy,South,21,8.39,176.27
1218,136865,Cheapo Cheap DVD's Ltd,10/15/2012,"Richards,Andy",Mon oncle d'Amérique,Comedy,South,20,7.83,156.69
1498,136964,Cheapo Cheap DVD's Ltd,10/16/2012,"Putin,Julia",Mon oncle d'Amérique,Comedy,North,9,8.95,80.58
64,136460,Addison-Freelander Screen Agency,10/17/2012,"Manning,Marilyn",Mon oncle d'Amérique,Comedy,Middle,13,7.55,98.21
1460,136950,Addison-Freelander Screen Agency,10/18/2012,"Manning,Marilyn",Mon oncle d'Amérique,Comedy,Middle,10,8.67,86.74
1870,137089,Addison-Freelander Screen Agency,10/19/2012,"Jennings,John",Mon oncle d'Amérique,Comedy,North,15,7.41,111.22
1353,136913,Addison-Freelander Screen Agency,10/20/2012,"Goodman,Paul",Mon oncle d'Amérique,Comedy,North,11,8.39,92.33
1209,136861,Silver Screen Video,10/21/2012,"Bell,Stephen",Blazing Saddles,Comedy,South,10,8.05,80.54
470,136598,Silver Screen Video,10/22/2012,"Diamond,Elizabeth",Blazing Saddles,Comedy,Middle,18,6.62,119.25
1432,136940,Silver Screen Video,10/23/2012,"Ashe,Lucille",Blazing Saddles,Comedy,Middle,8,7.4,59.23
1881,137092,Silver Screen Video,10/24/2012,"West,Chuck",Blazing Saddles,Comedy,Middle,6,6.62,39.75
1938,137107,Silver Screen Video,10/25/2012,"Davis,Charles",Blazing Saddles,Comedy,Middle,9,5.98,53.78
2048,137150,Classic Films,10/26/2012,"Sagan,Jessica",Blazing Saddles,Comedy,Middle,16,7.92,126.78
313,136548,Classic Films,10/27/2012,"Jennings,John",Blazing Saddles,Comedy,North,23,8.05,185.24
1320,136901,Box Office Supplies,10/28/2012,"Bell,Stephen",Blazing Saddles,Comedy,South,3,6.88,20.65
589,136636,Box Office Supplies,10/29/2012,"Ashe,Lucille",Blazing Saddles,Comedy,Middle,21,7.66,160.95
253,136523,Box Office Supplies,10/30/2012,"Jennings,John",Blazing Saddles,Comedy,North,17,5.98,101.58
1615,136999,Box Office Supplies,10/31/2012,"Hicks,Michael",Blazing Saddles,Comedy,North,9,8.18,73.65
375,136569,Soft Focus Video Rental,11/1/2012,"Lee,Frank",Blazing Saddles,Comedy,South,6,5.84,35.07
936,136764,Soft Focus Video Rental,11/2/2012,"West,Chuck",Blazing Saddles,Comedy,Middle,22,8.31,182.9
1696,137028,Soft Focus Video Rental,11/3/2012,"Silverstone,Gloria",Blazing Saddles,Comedy,Middle,7,6.49,45.46
105,136475,Soft Focus Video Rental,11/4/2012,"Hawking,Alfred",Blazing Saddles,Comedy,North,8,7.66,61.31
1735,137040,Soft Focus Video Rental,11/5/2012,"Hawking,Alfred",Blazing Saddles,Comedy,North,18,7.79,140.29
1573,136987,Lights-Camera-Action Ltd,11/6/2012,"Streep,Margaret",Blazing Saddles,Comedy,South,11,8.44,92.88
2117,137173,Lights-Camera-Action Ltd,11/7/2012,"Diamond,Elizabeth",Blazing Saddles,Comedy,Middle,12,6.62,79.5
2043,137148,Creative Films,11/8/2012,"Manning,Marilyn",Blazing Saddles,Comedy,Middle,19,6.75,128.34
201,136508,Video Flicks International,11/9/2012,"Anderson,Jane",Blazing Saddles,Comedy,South,19,7.01,133.28
693,136675,Video Flicks International,11/10/2012,"Armstrong,Dan",Blazing Saddles,Comedy,North,8,7.02,56.12
1194,136856,Cinefocus DVD,11/11/2012,"Silverstone,Gloria",Blazing Saddles,Comedy,Middle,3,8.18,24.55
38,136450,Cinefocus DVD,11/12/2012,"Simpson,Howard",Blazing Saddles,Comedy,North,2,6.24,12.47
1402,136930,Cinefocus DVD,11/13/2012,"Simpson,Howard",Blazing Saddles,Comedy,North,11,7.92,87.16
1231,136869,Cinefocus DVD,11/14/2012,"Hawking,Alfred",Blazing Saddles,Comedy,North,19,5.85,111.06
1166,136846,AV Supplies,11/15/2012,"Lee,Frank",Blazing Saddles,Comedy,South,4,6.88,27.54
1915,137100,AV Supplies,11/16/2012,"Sagan,Jessica",Blazing Saddles,Comedy,Middle,3,7.27,21.82
1510,136968,Magic Lantern Classic Film Rental,11/17/2012,"Newhart,Anna",Blazing Saddles,Comedy,Middle,10,6.88,68.85
1581,136989,Magic Lantern Classic Film Rental,11/18/2012,"Newhart,Anna",Blazing Saddles,Comedy,Middle,15,7.14,107.17
1243,136876,Magic Lantern Classic Film Rental,11/19/2012,"Silverstone,Gloria",Blazing Saddles,Comedy,Middle,13,6.37,82.75
581,136634,Magic Lantern Classic Film Rental,11/20/2012,"Putin,Julia",Blazing Saddles,Comedy,North,22,6.36,140.03
876,136741,Magic Lantern Classic Film Rental,11/21/2012,"Armstrong,Dan",Blazing Saddles,Comedy,North,19,7.66,145.62
1216,136864,Cheapo Cheap DVD's Ltd,11/22/2012,"Lee,Frank",Blazing Saddles,Comedy,South,11,8.31,91.45
1789,137058,Addison-Freelander Screen Agency,11/23/2012,"Bradshaw,John",Blazing Saddles,Comedy,South,14,7.92,110.93
725,136686,Addison-Freelander Screen Agency,11/24/2012,"Spears,Julie",Blazing Saddles,Comedy,South,17,7.79,132.5
798,136709,Addison-Freelander Screen Agency,11/25/2012,"Newhart,Anna",Blazing Saddles,Comedy,Middle,16,8.18,130.94
1493,136962,Addison-Freelander Screen Agency,11/26/2012,"Newhart,Anna",Blazing Saddles,Comedy,Middle,17,6.62,112.62
163,136496,Addison-Freelander Screen Agency,11/27/2012,"Hawking,Alfred",Blazing Saddles,Comedy,North,9,6.24,56.12
1288,136889,Silver Screen Video,11/28/2012,"Bradshaw,John",Léolo,Comedy,South,23,8.09,186.18
867,136738,Silver Screen Video,11/29/2012,"Streep,Margaret",Léolo,Comedy,South,10,9.44,94.44
1884,137092,Silver Screen Video,11/30/2012,"West,Chuck",Léolo,Comedy,Middle,4,7.04,28.18
2047,137150,Classic Films,12/1/2012,"Sagan,Jessica",Léolo,Comedy,Middle,16,7.64,122.32
1196,136858,Classic Films,12/2/2012,"Putin,Julia",Léolo,Comedy,North,13,7.64,99.38
1319,136901,Box Office Supplies,12/3/2012,"Bell,Stephen",Léolo,Comedy,South,24,8.54,205.06
1930,137106,Box Office Supplies,12/4/2012,"Bradshaw,John",Léolo,Comedy,South,13,8.84,114.97
1992,137128,Box Office Supplies,12/5/2012,"Richards,Andy",Léolo,Comedy,South,17,9.29,157.99
1758,137049,Box Office Supplies,12/6/2012,"Diamond,Elizabeth",Léolo,Comedy,Middle,10,6.9,68.95
1086,136819,Box Office Supplies,12/7/2012,"Goodman,Paul",Léolo,Comedy,North,25,9.44,236.09
1235,136872,Box Office Supplies,12/8/2012,"Armstrong,Dan",Léolo,Comedy,North,14,8.39,117.52
992,136783,Soft Focus Video Rental,12/9/2012,"Sagan,Jessica",Léolo,Comedy,Middle,22,8.54,187.97
988,136782,Soft Focus Video Rental,12/10/2012,"Putin,Julia",Léolo,Comedy,North,20,8.09,161.89
1899,137095,Lights-Camera-Action Ltd,12/11/2012,"Hawking,Alfred",Léolo,Comedy,North,13,9.29,120.82
446,136590,Creative Films,12/12/2012,"Lee,Frank",Léolo,Comedy,South,5,7.2,35.98
1488,136961,Creative Films,12/13/2012,"Diamond,Elizabeth",Léolo,Comedy,Middle,25,8.24,206.11
434,136586,Creative Films,12/14/2012,"Sagan,Jessica",Léolo,Comedy,Middle,16,9.44,151.1
1009,136791,Video Flicks International,12/15/2012,"Bradshaw,John",Léolo,Comedy,South,22,6.9,151.7
1555,136981,Video Flicks International,12/16/2012,"Anderson,Jane",Léolo,Comedy,South,1,7.05,7.05
234,136520,Video Flicks International,12/17/2012,"Sagan,Jessica",Léolo,Comedy,Middle,6,8.1,48.57
1044,136802,Cinefocus DVD,12/18/2012,"Bell,Stephen",Léolo,Comedy,South,2,8.99,17.99
740,136691,Cinefocus DVD,12/19/2012,"Richards,Andy",Léolo,Comedy,South,14,9.29,130.11
6,136439,Cinefocus DVD,12/20/2012,"Diamond,Elizabeth",Léolo,Comedy,Middle,19,7.2,136.71
1721,137037,Cinefocus DVD,12/21/2012,"Ashe,Lucille",Léolo,Comedy,Middle,1,6.75,6.75
41,136450,Cinefocus DVD,12/22/2012,"Simpson,Howard",Léolo,Comedy,North,8,8.84,70.75
818,136714,Cinefocus DVD,12/23/2012,"Jennings,John",Léolo,Comedy,North,14,9.14,128.01
1393,136926,Cinefocus DVD,12/24/2012,"Hawking,Alfred",Léolo,Comedy,North,15,7.94,119.17
1534,136973,Cinefocus DVD,12/25/2012,"Hawking,Alfred",Léolo,Comedy,North,20,6.9,137.91
896,136749,AV Supplies,12/26/2012,"Richards,Andy",Léolo,Comedy,South,6,9.14,54.86
618,136647,AV Supplies,12/27/2012,"Anderson,Jane",Léolo,Comedy,South,2,9.6,19.19
528,136618,AV Supplies,12/28/2012,"Manning,Marilyn",Léolo,Comedy,Middle,5,7.35,36.73
24,136443,AV Supplies,12/29/2012,"Simpson,Howard",Léolo,Comedy,North,12,8.84,106.13
1765,137052,Magic Lantern Classic Film Rental,12/30/2012,"Bell,Stephen",Léolo,Comedy,South,23,9.74,224.1
639,136654,Magic Lantern Classic Film Rental,12/31/2012,"Putin,Julia",Léolo,Comedy,North,22,8.09,178.08
2012,137135,Magic Lantern Classic Film Rental,1/1/2013,"Carrey,Julia",Léolo,Comedy,North,10,7.64,76.45
1226,136868,Cheapo Cheap DVD's Ltd,1/2/2013,"Lee,Frank",Léolo,Comedy,South,13,6.9,89.64
748,136693,Cheapo Cheap DVD's Ltd,1/3/2013,"West,Chuck",Léolo,Comedy,Middle,1,8.09,8.09
1222,136867,Addison-Freelander Screen Agency,1/4/2013,"Anderson,Jane",Léolo,Comedy,South,15,9.29,139.41
1873,137089,Addison-Freelander Screen Agency,1/5/2013,"Jennings,John",Léolo,Comedy,North,8,6.74,53.96
1037,136800,Silver Screen Video,1/6/2013,"Spears,Julie",Chungking Express,Comedy,South,1,11.99,11.99
609,136643,Silver Screen Video,1/7/2013,"Streep,Margaret",Chungking Express,Comedy,South,13,11.19,145.53
1050,136804,Silver Screen Video,1/8/2013,"Newhart,Anna",Chungking Express,Comedy,Middle,25,11.59,289.86
723,136685,Classic Films,1/9/2013,"Lee,Frank",Chungking Express,Comedy,South,23,9.6,220.69
1502,136965,Classic Films,1/10/2013,"Lee,Frank",Chungking Express,Comedy,South,8,11.39,91.15
705,136679,Classic Films,1/11/2013,"Sagan,Jessica",Chungking Express,Comedy,Middle,22,9.4,206.7
10,136440,Classic Films,1/12/2013,"Putin,Julia",Chungking Express,Comedy,North,1,12.19,12.19
1197,136858,Classic Films,1/13/2013,"Putin,Julia",Chungking Express,Comedy,North,6,10.6,63.57
1437,136941,Classic Films,1/14/2013,"Hawking,Alfred",Chungking Express,Comedy,North,6,12.79,76.76
1391,136925,Box Office Supplies,1/15/2013,"Bradshaw,John",Chungking Express,Comedy,South,17,11.19,190.3
1583,136990,Box Office Supplies,1/16/2013,"Manning,Marilyn",Chungking Express,Comedy,Middle,6,9.4,56.37
545,136623,Soft Focus Video Rental,1/17/2013,"Jennings,John",Chungking Express,Comedy,North,10,12.59,125.94
1734,137040,Soft Focus Video Rental,1/18/2013,"Hawking,Alfred",Chungking Express,Comedy,North,24,12.39,297.45
959,136774,Lights-Camera-Action Ltd,1/19/2013,"Lee,Frank",Chungking Express,Comedy,South,6,9.2,55.17
855,136731,Lights-Camera-Action Ltd,1/20/2013,"Armstrong,Dan",Chungking Express,Comedy,North,4,8.99,35.98
1684,137023,Creative Films,1/21/2013,"Spears,Julie",Chungking Express,Comedy,South,5,10.39,51.97
306,136544,Creative Films,1/22/2013,"Davis,Charles",Chungking Express,Comedy,Middle,14,11.79,165.12
1409,136933,Creative Films,1/23/2013,"Armstrong,Dan",Chungking Express,Comedy,North,1,10.59,10.59
1463,136953,Video Flicks International,1/24/2013,"Newhart,Anna",Chungking Express,Comedy,Middle,9,12.39,111.54
413,136579,Cinefocus DVD,1/25/2013,"Streep,Margaret",Chungking Express,Comedy,South,10,11.79,117.94
2107,137169,Cinefocus DVD,1/26/2013,"Silverstone,Gloria",Chungking Express,Comedy,Middle,21,12.19,256.07
97,136473,Cinefocus DVD,1/27/2013,"Putin,Julia",Chungking Express,Comedy,North,14,12.59,176.31
1401,136930,Cinefocus DVD,1/28/2013,"Simpson,Howard",Chungking Express,Comedy,North,16,11.99,191.9
820,136714,Cinefocus DVD,1/29/2013,"Jennings,John",Chungking Express,Comedy,North,18,9.2,165.52
649,136659,AV Supplies,1/30/2013,"Richards,Andy",Chungking Express,Comedy,South,11,9.2,101.15
619,136647,AV Supplies,1/31/2013,"Anderson,Jane",Chungking Express,Comedy,South,20,12.39,247.88
684,136673,Magic Lantern Classic Film Rental,2/1/2013,"Lee,Frank",Chungking Express,Comedy,South,3,12.79,38.38
1763,137052,Magic Lantern Classic Film Rental,2/2/2013,"Bell,Stephen",Chungking Express,Comedy,South,21,10.79,226.69
1506,136966,Magic Lantern Classic Film Rental,2/3/2013,"Spears,Julie",Chungking Express,Comedy,South,7,12.39,86.76
1295,136892,Magic Lantern Classic Film Rental,2/4/2013,"Newhart,Anna",Chungking Express,Comedy,Middle,25,10,249.88
970,136778,Cheapo Cheap DVD's Ltd,2/5/2013,"Bell,Stephen",Chungking Express,Comedy,South,25,9.4,234.88
1602,136996,Cheapo Cheap DVD's Ltd,2/6/2013,"Spears,Julie",Chungking Express,Comedy,South,11,11.59,127.54
650,136660,Cheapo Cheap DVD's Ltd,2/7/2013,"Richards,Andy",Chungking Express,Comedy,South,12,11.99,143.93
463,136595,Cheapo Cheap DVD's Ltd,2/8/2013,"Anderson,Jane",Chungking Express,Comedy,South,2,12.8,25.59
1473,136956,Cheapo Cheap DVD's Ltd,2/9/2013,"Ashe,Lucille",Chungking Express,Comedy,Middle,2,13,25.99
1845,137081,Cheapo Cheap DVD's Ltd,2/10/2013,"Goodman,Paul",Chungking Express,Comedy,North,23,12.79,294.25
724,136686,Addison-Freelander Screen Agency,2/11/2013,"Spears,Julie",Chungking Express,Comedy,South,11,10.39,114.34
812,136713,Addison-Freelander Screen Agency,2/12/2013,"Richards,Andy",Chungking Express,Comedy,South,21,11.59,243.48
644,136656,Silver Screen Video,2/13/2013,"Richards,Andy",Charade,Comedy,South,4,7.55,30.21
1882,137092,Silver Screen Video,2/14/2013,"West,Chuck",Charade,Comedy,Middle,2,5.64,11.27
1058,136809,Silver Screen Video,2/15/2013,"Davis,Charles",Charade,Comedy,Middle,23,6.95,159.95
1822,137072,Silver Screen Video,2/16/2013,"Hicks,Michael",Charade,Comedy,North,11,6.35,69.9
1419,136936,Classic Films,2/17/2013,"Lee,Frank",Charade,Comedy,South,13,6.47,84.17
2040,137145,Classic Films,2/18/2013,"Putin,Julia",Charade,Comedy,North,23,7.19,165.46
774,136700,Classic Films,2/19/2013,"Hawking,Alfred",Charade,Comedy,North,10,6.71,67.14
953,136773,Box Office Supplies,2/20/2013,"Simpson,Meryl",Charade,Comedy,South,9,7.79,70.14
666,136665,Box Office Supplies,2/21/2013,"Hawking,Alfred",Charade,Comedy,North,4,6.72,26.86
325,136551,Soft Focus Video Rental,2/22/2013,"Spears,Julie",Charade,Comedy,South,13,6.71,87.29
1661,137016,Soft Focus Video Rental,2/23/2013,"Davis,Charles",Charade,Comedy,Middle,6,5.52,33.09
53,136455,Lights-Camera-Action Ltd,2/24/2013,"Simpson,Meryl",Charade,Comedy,South,14,6,83.93
931,136763,Lights-Camera-Action Ltd,2/25/2013,"Anderson,Jane",Charade,Comedy,South,17,5.88,99.88
1685,137024,Lights-Camera-Action Ltd,2/26/2013,"Newhart,Anna",Charade,Comedy,Middle,23,5.64,129.61
1509,136967,Lights-Camera-Action Ltd,2/27/2013,"Carrey,Julia",Charade,Comedy,North,19,5.88,111.63
447,136590,Creative Films,2/28/2013,"Lee,Frank",Charade,Comedy,South,23,6.47,148.92
1368,136919,Creative Films,3/1/2013,"West,Chuck",Charade,Comedy,Middle,21,5.4,113.31
99,136474,Creative Films,3/2/2013,"Armstrong,Dan",Charade,Comedy,North,24,7.79,187.04
1412,136933,Creative Films,3/3/2013,"Armstrong,Dan",Charade,Comedy,North,22,7.67,168.82
1657,137015,Video Flicks International,3/4/2013,"Streep,Margaret",Charade,Comedy,South,18,7.07,127.33
327,136553,Video Flicks International,3/5/2013,"Sagan,Jessica",Charade,Comedy,Middle,19,5.99,113.9
184,136504,Cinefocus DVD,3/6/2013,"Simpson,Meryl",Charade,Comedy,South,7,6.11,42.8
1566,136985,Cinefocus DVD,3/7/2013,"Diamond,Elizabeth",Charade,Comedy,Middle,17,7.55,128.41
2154,137186,Cinefocus DVD,3/8/2013,"Diamond,Elizabeth",Charade,Comedy,Middle,11,5.99,65.94
1032,136798,Cinefocus DVD,3/9/2013,"West,Chuck",Charade,Comedy,Middle,13,5.4,70.14
40,136450,Cinefocus DVD,3/10/2013,"Simpson,Howard",Charade,Comedy,North,1,7.55,7.55
1400,136930,Cinefocus DVD,3/11/2013,"Simpson,Howard",Charade,Comedy,North,9,5.76,51.8
775,136701,Cinefocus DVD,3/12/2013,"Carrey,Julia",Charade,Comedy,North,25,6.95,173.86
593,136639,AV Supplies,3/13/2013,"Lee,Frank",Charade,Comedy,South,5,6.83,34.17
524,136618,AV Supplies,3/14/2013,"Manning,Marilyn",Charade,Comedy,Middle,3,7.67,23.02
1927,137104,Magic Lantern Classic Film Rental,3/15/2013,"Lee,Frank",Charade,Comedy,South,10,5.4,53.95
2022,137138,Magic Lantern Classic Film Rental,3/16/2013,"Streep,Margaret",Charade,Comedy,South,20,6.83,136.69
